step,reward,mean,median,std,max,min
58,0.0,0.0009379343996119432,0.0,0.002282236101881267,0.009174311926605505,0.0
59,0.004424778761061947,0.0009960484723027766,0.0,0.0023067399244148827,0.009174311926605505,0.0
60,0.0,0.0009797198088224031,0.0,0.0022912477563948016,0.009174311926605505,0.0
61,0.0,0.0009639178764220418,0.0,0.002276043406914464,0.009174311926605505,0.0
62,0.0,0.000948617592669311,0.0,0.0022611190937840333,0.009174311926605505,0.0
63,0.005235602094240838,0.001015601725506366,0.0,0.0023055253882748004,0.009174311926605505,0.0
64,0.008547008547008548,0.0011314695227602456,0.0,0.0024683786937210366,0.009174311926605505,0.0
65,0.0064516129032258064,0.0012120777557976027,0.0,0.002534349320731078,0.009174311926605505,0.0
66,0.0,0.0011939870430245042,0.0,0.002519655131524845,0.009174311926605505,0.0
67,0.0,0.0011764284100388496,0.0,0.0025051857776025367,0.009174311926605505,0.0
68,0.0,0.0011593787229368373,0.0,0.002490936961042348,0.009174311926605505,0.0
69,0.0,0.0011428161697520254,0.0,0.002476904392524882,0.009174311926605505,0.0
70,0.0,0.0011267201673611517,0.0,0.0024630838048384516,0.009174311926605505,0.0
71,0.0,0.0011110712761478027,0.0,0.002449470964196746,0.009174311926605505,0.0
72,0.0,0.0010958511216800245,0.0,0.0024360616796747546,0.009174311926605505,0.0
73,0.0,0.0010810423227384026,0.0,0.0024228518110256518,0.009174311926605505,0.0
74,0.0045662100456621,0.0011275112257107187,0.0,0.0024396175891649666,0.009174311926605505,0.0
75,0.0,0.001112675551688209,0.0,0.002426917589023633,0.009174311926605505,0.0
76,0.009900990099009901,0.001226809506848231,0.0,0.0026083433321672485,0.009900990099009901,0.0
77,0.0,0.0012110811798373563,0.0,0.0025952416916411114,0.009900990099009901,0.0
78,0.0,0.0011957510383204277,0.0,0.002582315582751543,0.009900990099009901,0.0
79,0.0,0.0011808041503414226,0.0,0.002569561965427224,0.009900990099009901,0.0
80,0.0,0.0011662263213248617,0.0,0.002556977817789508,0.009900990099009901,0.0
81,0.0,0.0011520040491135829,0.0,0.0025445601418214977,0.009900990099009901,0.0
82,0.0,0.0011381244822567928,0.0,0.002532305968186032,0.009900990099009901,0.0
83,0.0,0.0011245753812775452,0.0,0.0025202123602981277,0.009900990099009901,0.0
84,0.0,0.00111134508267428,0.0,0.002508276417744298,0.009900990099009901,0.0
85,0.005128205128205128,0.001158052757622313,0.0,0.0025305593792771686,0.009900990099009901,0.0
86,0.007518796992481203,0.0012311647603218405,0.0,0.0026057294671455794,0.009900990099009901,0.0
87,0.0,0.0012171742516818194,0.0,0.0025941661142963044,0.009900990099009901,0.0
88,0.0,0.0012034981364943834,0.0,0.002582739325863596,0.009900990099009901,0.0
89,0.0,0.001190125934977779,0.0,0.002571447042257611,0.009900990099009901,0.0
90,0.0,0.0011770476280000013,0.0,0.00256028721154778,0.009900990099009901,0.0
91,0.0,0.0011642536320434795,0.0,0.0025492577928533425,0.009900990099009901,0.0
92,0.004366812227074236,0.0011986897459685415,0.0,0.0025569384939868184,0.009900990099009901,0.0
93,0.0,0.001185937727394408,0.0,0.0025462727795116822,0.009900990099009901,0.0
94,0.005952380952380952,0.0012361108139732136,0.0,0.0025791253315611547,0.009900990099009901,0.0
95,0.0,0.0012232346596609926,0.0,0.0025687248859303058,0.009900990099009901,0.0
96,0.0,0.0012106239930665494,0.0,0.0025584350907744964,0.009900990099009901,0.0
97,0.0,0.00119827068701485,0.0,0.00254825449717677,0.009900990099009901,0.0
98,0.0,0.0011861669427015685,0.0,0.0025381816551724576,0.009900990099009901,0.0
99,0.0,0.001174305273274553,0.0,0.0025282151163351268,0.009900990099009901,0.0
