steps,time,reward,delta,converged
247,0.0006689999999025531,0.0,0.9999248794194608,False
248,0.004075000000057116,0.0,0.9999248794194608,False
249,0.002421000000026652,0.0,0.9999248794194608,False
250,0.001262999999994463,0.0,0.9999248794194608,False
251,0.0019180000000460495,0.0,0.9999248794194608,False
252,0.0033399999999801366,0.0,0.9999248794194608,False
253,0.003492000000051121,0.0,0.9999248794194608,False
254,0.00952200000006087,0.00909090909090909,0.9999248794194608,False
255,0.0012580000000070868,0.0,0.9999248794194608,False
256,0.0007769999999709398,0.0,0.9999248794194608,False
257,0.0066349999999602005,0.0,0.9999248794194608,False
258,0.0023739999999179418,0.0,0.9999248794194608,False
259,0.0023569999999608626,0.0,0.9999248794194608,False
260,0.004176999999913278,0.0,0.9999248794194608,False
261,0.0029920000000629443,0.0,0.9999248794194608,False
262,0.0012029999999185748,0.0,0.9999248794194608,False
263,0.0027119999999740685,0.0,0.9999248794194608,False
264,0.0031919999998990534,0.0,0.9999248794194608,False
265,0.0050039999999853535,0.0,0.9999248794194608,False
266,0.0045689999999467545,0.0,0.9999248794194608,False
267,0.0030470000000377695,0.0,0.9999248794194608,False
268,0.002655000000004293,0.0,0.9999248794194608,False
269,0.002307999999970889,0.0,0.9999248794194608,False
270,0.0015630000000328437,0.0,0.9999248794194608,False
271,0.0015390000000934378,0.0,0.9999248794194608,False
272,0.00585599999999431,0.0,0.9999248794194608,False
273,0.0008109999999987849,0.0,0.9999248794194608,False
274,0.0013789999999289648,0.0,0.9999248794194608,False
275,0.0029960000000528453,0.0,0.9999248794194608,False
276,0.0013159999999743377,0.0,0.9999248794194608,False
277,0.0018639999999550128,0.0,0.9999248794194608,False
278,0.0044849999999314605,0.0,0.9999248794194608,False
279,0.0005009999999856518,0.0,0.9999248794194608,False
280,0.0017550000000028376,0.0,0.9999248794194608,False
281,0.005415999999968335,0.0,0.9999248794194608,False
282,0.0008460000000241052,0.0,0.9999248794194608,False
283,0.0017810000000508808,0.0,0.9999248794194608,False
284,0.001174999999989268,0.0,0.9999248794194608,False
285,0.004437999999936437,0.0,0.9999248794194608,False
286,0.005440000000021428,0.0,0.9999248794194608,False
287,0.0017679999999700158,0.0,0.9999248794194608,False
288,0.0008639999999786596,0.0,0.9999248794194608,False
289,0.0023599999999532884,0.0,0.9999248794194608,False
290,0.0007429999999430947,0.0,0.9999248794194608,False
291,0.003763999999932821,0.0,0.9999248794194608,False
292,0.0023069999999734137,0.030303030303030304,0.9999248794194608,False
293,0.0025030000000469954,0.0,0.9999248794194608,False
294,0.0010150000000521686,0.0,0.9999248794194608,False
295,0.006880000000023756,0.0,0.9999248794194608,False
296,0.0011929999999438223,0.0,0.9999248794194608,False
297,0.0043140000000221335,0.0,0.9999248794194608,False
298,0.003118999999969674,0.0,0.9999248794194608,False
299,0.00199499999996533,0.0,0.9999248794194608,False
300,0.0009740000000419968,0.0,0.9999248794194608,False
301,0.004475999999954183,0.0,0.9999248794194608,False
302,0.005088999999998123,0.0,0.9999248794194608,False
303,0.001408999999966909,0.0,0.9999248794194608,False
304,0.001546999999959553,0.0,0.9999248794194608,False
305,0.003927999999973508,0.0,0.9999248794194608,False
306,0.004005000000006476,0.0,0.9999248794194608,False
